交易日期,开盘价,最高价,最低价,收盘价,amount,当日净流入,北向资金流_低阈值,北向资金流_高阈值,signal,pos,equity_change,benchmark
2016-11-16,3432.43,3435.64,3419.24,3429.59,129808511.0,798000000.0,23000000.0,780999999.9999995,1.0,0.0,0.0,0.7292903560553221
2016-11-17,3423.47,3437.67,3412.88,3436.53,121561731.0,27000000.0,23000000.0,792333333.3333317,,1.0,0.0018994876822799,0.7307661228586496
2016-11-18,3437.49,3443.12,3413.27,3417.46,115951205.0,-24000000.0,23000000.0,786666666.6666654,0.0,1.0,-0.0056582508904104,0.7267109538472006
2016-11-21,3412.65,3463.14,3412.08,3441.11,146434529.0,176000000.0,23000000.0,780999999.9999995,,0.0,0.0,0.7317400438902404
2016-11-22,3443.22,3469.22,3443.22,3468.36,168523446.0,1375000000.0,23000000.0,777666666.6666657,1.0,0.0,0.0,0.737534661381692
2016-11-23,3473.9,3492.96,3465.76,3474.73,162388504.0,1163000000.0,23000000.0,786666666.6666654,,1.0,0.00171440544384,0.7388892196723542
2016-11-24,3468.81,3508.16,3467.01,3488.74,145746301.0,932000000.0,23000000.000000115,797999999.9999989,,1.0,0.0040279744187288,0.7418683973257574
2016-11-25,3490.04,3521.3,3463.95,3521.3,153621506.0,1766000000.0,24333333.333333373,807333333.333332,,1.0,0.0093236755280039,0.7487921678036167
2016-11-28,3538.68,3553.36,3528.32,3535.08,207375483.0,1467000000.0,25666666.666666742,814333333.3333328,,1.0,0.0039095026522772,0.7517224367589268
2016-11-29,3525.9,3583.72,3521.38,3564.04,236918356.0,1090000000.0,27000000.0,818999999.9999995,,1.0,0.0081842010005017,0.7578806797883741
2016-11-30,3557.64,3567.07,3527.02,3538.0,178560178.0,1171000000.0,27000000.0,828333333.3333321,,1.0,-0.0072992598040434,0.7523433645781943
2016-12-01,3543.96,3575.97,3543.25,3565.04,180170761.0,1045000000.0,27000000.0,833666666.6666665,,1.0,0.0076353013687,0.7580933263018219
2016-12-02,3559.77,3562.55,3516.79,3528.95,196355480.0,-1437000000.0,27000000.0,834999999.9999999,0.0,1.0,-0.0102324862474085,0.750418913631492
2016-12-05,3473.69,3496.88,3457.34,3469.41,180852355.0,1318430000.0,27000000.0,834333333.3333333,1.0,0.0,0.0,0.7377579402208121
2016-12-06,3466.24,3477.59,3456.81,3459.15,115529090.0,1542340000.0,27000000.0,835000000.0,,1.0,-0.0030750708441599,0.735576186992838
2016-12-07,3458.37,3475.75,3445.76,3475.75,114345103.0,1995300000.0,27000000.0,835000000.0,,1.0,0.0047955466456719,0.7391061191160709
2016-12-08,3481.81,3484.34,3466.51,3470.14,117383922.0,2353949999.999999,27000000.0,848333333.3333316,,1.0,-0.0016129287803532,0.7379131721756289
2016-12-09,3464.87,3507.93,3461.76,3493.7,150303308.0,199209999.999999,27000000.0,858333333.3333325,,1.0,0.0067846690462798,0.7429231240324583
2016-12-12,3489.27,3495.8,3400.79,3409.18,187467751.0,1108469999.999999,27000000.00000017,854999999.9999988,1.0,1.0,-0.0241755451694384,0.7249502407158531
2016-12-13,3394.21,3416.21,3370.6,3405.04,121105097.0,1744850000.0,29000000.000000056,861666666.6666658,,1.0,-0.0012135157896174,0.7240698841501794
2016-12-14,3399.41,3412.28,3378.27,3378.95,124007744.0,999469999.999999,31000000.00000011,867999999.9999993,,1.0,-0.0076567860634244,0.7185219366143272
2016-12-15,3363.86,3378.04,3327.14,3340.43,114960660.0,563270000.0,33000000.000000056,873999999.9999994,,1.0,-0.0113919168910742,0.7103307929163193
2016-12-16,3335.36,3356.29,3330.49,3346.03,90775422.0,1291000000.0,33666666.66666669,870999999.9999992,1.0,1.0,0.0016752298368636,0.7115216133916268
2016-12-19,3342.34,3344.86,3325.0,3328.98,81640678.0,-500590000.0,34333333.33333337,874333333.3333333,0.0,1.0,-0.0052115481272974,0.7078959903373424
2016-12-20,3328.3,3329.1,3289.27,3309.06,87569592.0,-2467559999.999999,33000000.000000056,873999999.9999994,,0.0,0.0,0.7036600717894629
2016-12-21,3313.75,3342.48,3313.75,3338.54,108254995.0,214960000.00000092,29000000.000000056,870999999.9999992,,0.0,0.0,0.7099288910059031
2016-12-22,3335.12,3340.36,3322.72,3335.67,92277249.0,-458550000.0000011,31000000.00000011,867999999.9999993,0.0,0.0,0.0,0.7093185955123079
2016-12-28,3315.75,3320.55,3293.17,3301.89,69000437.0,-400250000.00000006,27000000.00000017,864999999.9999995,,0.0,0.0,0.7021353962880423
2016-12-29,3297.04,3312.11,3288.1,3297.76,70087923.0,23570000.000002027,27000000.0,861666666.6666658,,0.0,0.0,0.7012571661875032
2016-12-30,3302.6,3313.55,3295.75,3310.08,71744116.0,100000000.0,27000000.0,858333333.3333325,,0.0,0.0,0.7038769712331796
2017-01-03,3313.95,3345.26,3313.95,3342.23,86567896.0,33020000.000000957,27000000.0,854999999.9999988,,0.0,0.0,0.7107135566405253
2017-01-04,3340.56,3369.57,3338.15,3368.31,90050827.0,-719149999.999999,27000000.0,848333333.3333316,0.0,0.0,0.0,0.716259377711243
2017-01-05,3368.34,3373.41,3361.46,3367.79,88336357.0,-278840000.0,27000000.0,841666666.6666651,,0.0,0.0,0.7161488015242502
2017-01-06,3366.85,3368.87,3346.89,3347.67,87459114.0,-1459000000.0,27000000.0,835000000.0,,0.0,0.0,0.7118703536736811
2017-01-09,3345.75,3366.22,3344.35,3363.9,83707942.0,39399999.99999905,24713333.333334714,835000000.0,,0.0,0.0,0.7153216065869383
2017-01-10,3361.64,3370.51,3354.09,3358.27,83819160.0,387600000.0000011,25856666.66666741,835000000.0,,0.0,0.0,0.7141244067162275
2017-01-11,3355.8,3366.63,3334.3,3334.5,91071438.0,1769319999.999999,27000000.0,834999999.9999999,1.0,0.0,0.0,0.7090697990915741
2017-01-12,3332.69,3343.13,3315.96,3317.62,81239135.0,1296540000.000001,27000000.0,835000000.0,,1.0,-0.00516706089588,0.7054803259445758
2017-01-13,3317.96,3338.17,3309.37,3319.91,84180589.0,1255000000.0,27000000.0,841666666.6666651,,1.0,0.0006882663139566,0.7059672864603711
2017-01-16,3314.15,3322.78,3264.21,3319.45,157779135.0,-706890000.0,27000000.0,854999999.9999988,0.0,1.0,-0.0002580977146422,0.7058694690641851
2017-01-17,3305.6,3327.38,3292.2,3326.36,69453328.0,1248160000.0,27000000.0,848333333.3333316,1.0,0.0,0.0,0.7073388564721093
2017-01-18,3323.34,3350.96,3320.41,3339.37,70623227.0,1475639999.999999,27000000.0,858333333.3333325,,1.0,0.0037829510039999,0.7101053876120647
2017-01-19,3330.95,3346.5,3324.68,3329.29,66159808.0,1142070000.0,27000000.0,864999999.9999995,,1.0,-0.0030126034686834,0.7079619107565112
2017-01-20,3326.98,3358.41,3326.37,3354.89,65300462.0,1767000000.0,27000000.0,870999999.9999992,,1.0,0.0076741756766653,0.713405661500774
2017-01-23,3359.05,3378.74,3355.85,3364.08,75557498.0,1484390000.0,27000000.0,874333333.3333333,,1.0,0.002733928511245,0.7153598829593589
2017-01-24,3363.14,3371.32,3355.9,3364.45,66194226.0,1441930000.0,27000000.00000017,875000000.0,,1.0,0.0001097710091597,0.7154385621693345
2017-01-25,3361.66,3376.44,3357.22,3375.9,58376931.0,279360000.0000004,29000000.000000056,895666666.6666636,,1.0,0.0033965948682443,0.7178733647483115
2017-01-26,3378.26,3395.88,3378.26,3387.96,65316647.0,965610000.0,31000000.00000011,885333333.333331,1.0,1.0,0.0035654384806109,0.7204378817004916
2017-02-03,3390.93,3392.48,3362.57,3364.49,55188861.0,1404000000.0,33000000.0,905999999.9999982,,1.0,-0.0069140582296645,0.7154470680298725
2017-02-06,3368.11,3381.33,3358.75,3373.21,68521360.0,2886740000.0,33006666.666666985,923333333.3333308,,1.0,0.0025867210313847,0.7173013456271371
2017-02-07,3371.77,3376.71,3354.62,3365.68,63754462.0,1786009999.999999,33013333.33333397,939999999.999998,,1.0,-0.0022279535760783,0.7157001173808754
2017-02-08,3361.78,3383.69,3347.43,3383.29,75402879.0,1337350000.0,33020000.00000101,955999999.9999986,,1.0,0.0052220278585817,0.7194448224826905
2017-02-09,3381.9,3406.59,3379.79,3396.29,97558515.0,2040790000.0,33680000.000000656,958666666.6666664,,1.0,0.0038349630495406,0.7222092271575115
2017-02-10,3398.32,3422.33,3398.03,3413.49,123768720.0,1757000000.0,34340000.00000036,961869999.9999996,,1.0,0.0050545670338935,0.7258667471888129
2017-02-13,3416.92,3439.54,3416.87,3436.27,120144538.0,1810179999.999999,35000000.00000005,965609999.9999998,,1.0,0.0066606956853112,0.7307108347651531
2017-02-14,3438.51,3440.67,3424.4,3435.8,94809465.0,1459659999.999999,35666666.66666669,977203333.3333316,,1.0,-0.0001365150768681,0.7306108909038327
2017-02-15,3435.39,3448.03,3417.08,3421.71,127643338.0,2446249999.999999,36333333.33333337,988489999.9999985,,1.0,-0.004093106500695,0.7276147015293537
2017-02-16,3421.83,3440.93,3418.35,3440.93,108276962.0,2011659999.999999,37000000.00000007,999469999.999998,,1.0,0.0056063046857135,0.7317017675178197
2017-02-17,3443.62,3457.56,3419.61,3421.44,114600036.0,1318000000.0,37799999.9999997,1005156666.6666656,,1.0,-0.00565336681037,0.7275572869707227
2017-02-20,3421.64,3472.6,3421.64,3471.39,132628862.0,1994530000.000001,38599999.99999941,1009333333.333333,,1.0,0.0145711225490436,0.7381789803174387
2017-02-21,3475.06,3490.09,3472.02,3482.82,114842009.0,1462380000.000001,39399999.99999929,1011999999.9999998,,1.0,0.0032864062789819,0.7406095299661467
2017-02-22,3483.2,3489.95,3473.52,3489.76,102815994.0,1223709999.999999,42266666.66666611,1021333333.333332,,1.0,0.0019888845027955,0.7420852967694742
2017-02-23,3487.57,3492.96,3460.12,3473.32,99536330.0,1542800000.0,45133333.33333318,1032333333.3333318,,1.0,-0.0047020690536587,0.7385893880883929
2017-02-24,3468.96,3473.85,3455.25,3473.85,95535133.0,934000000.0,48000000.00000006,1044999999.9999988,,1.0,0.0001523035260297,0.7387020907405202
2017-02-27,3471.13,3472.84,3441.39,3446.22,98672160.0,518660000.0,48666666.66666669,1038666666.6666648,,1.0,-0.0079386898231383,0.7328266675739583
2017-02-28,3445.03,3460.91,3441.36,3452.81,75215260.0,285010000.0000007,49333333.33333337,1032333333.3333318,,1.0,0.0019085996975527,0.7342280080975792
2017-03-01,3452.21,3472.7,3449.11,3458.44,103260354.0,1262090000.0,50000000.00000022,1025999999.9999992,1.0,1.0,0.0016274577643791,0.7354252079682901
2017-03-02,3463.48,3468.47,3434.0,3435.1,89898077.0,507799999.9999988,52666666.666666746,1038666666.6666648,,1.0,-0.0067359051336333,0.7304620383444193
2017-03-03,3424.66,3428.88,3412.83,3427.86,80994652.0,244000000.0,55333333.333333485,1032333333.3333318,,1.0,-0.00210362798626,0.7289224775870574
2017-03-06,3427.25,3449.03,3425.9,3446.48,83070882.0,435629999.999999,58000000.00000006,1025999999.9999992,,1.0,0.0054215642227586,0.7328819556674548
2017-03-07,3446.16,3454.04,3440.06,3453.96,80334720.0,451690000.000001,58666666.66666669,1021333333.333332,,1.0,0.0021661989062193,0.7344725515880441
2017-03-08,3452.2,3457.04,3441.26,3448.73,79587690.0,209530000.000001,59333333.33333337,1016666666.6666656,,1.0,-0.0015113278050097,0.7333604103227123
2017-03-09,3442.9,3443.05,3414.68,3426.94,84570381.0,-1797319999.9999998,60000000.00000008,1011999999.9999998,0.0,1.0,-0.0064255527192753,0.7287268427946855
2017-03-10,3423.98,3436.24,3423.94,3427.89,70016199.0,-724000000.0,58666666.66666669,1010666666.6666664,,0.0,0.0,0.7289288569824608
2017-03-13,3425.67,3458.1,3412.69,3458.1,91684124.0,873099999.9999982,55333333.333333485,1009333333.333333,,0.0,0.0,0.7353529081537178
2017-03-14,3456.66,3465.39,3448.9,3456.69,77077963.0,-886430000.0000007,58000000.00000006,1007999999.9999996,0.0,0.0,0.0,0.7350530765697565
2017-03-15,3452.21,3463.92,3445.27,3463.64,79104954.0,471300000.0000019,52666666.666666746,1005156666.6666656,,0.0,0.0,0.7365309698382184
2017-03-16,3472.27,3492.13,3472.27,3481.51,106333913.0,1917760000.0,55333333.333333485,1002313333.333332,1.0,0.0,0.0,0.7403309630335301
2017-03-17,3485.31,3488.5,3441.47,3445.81,103755560.0,1340000000.0,58000000.00000006,1007999999.9999996,,1.0,-0.0103660902388401,0.7327394825034448
2017-03-20,3449.05,3454.06,3429.83,3449.61,88734322.0,1776220000.0,58666666.66666669,1010666666.6666664,,1.0,0.0011020236768799,0.7335475392545464
2017-03-21,3449.77,3466.7,3445.64,3466.35,87707855.0,993199999.999998,59333333.33333337,1016666666.6666656,,1.0,0.004849360193136,0.7371072418896619
2017-03-22,3450.75,3464.33,3433.5,3450.05,104935894.0,653220000.0000013,60000000.00000008,1011999999.9999998,,1.0,-0.0046991102399069,0.7336411037204634
2017-03-23,3452.41,3470.82,3435.69,3461.98,94318062.0,1802830000.0,61000000.00000003,1010666666.6666664,1.0,1.0,0.0034555253277086,0.7361779766258952
2017-03-24,3464.2,3499.32,3461.11,3489.6,125645833.0,1823000000.0,62000000.00000006,1016666666.6666656,,1.0,0.0079725854453545,0.7420512733273225
2017-03-27,3488.76,3505.98,3474.52,3478.04,107015377.0,377049999.9999991,63000000.00000006,1025999999.9999992,,1.0,-0.0033104316221141,0.7395930796318663
2017-03-28,3480.25,3482.29,3461.47,3469.81,84194820.0,940590000.0000012,63666666.66666669,1021333333.333332,,1.0,-0.0023646491381749,0.7378429988261912
2017-03-29,3472.97,3483.06,3455.55,3465.19,104851706.0,330690000.000001,64333333.33333337,1016666666.6666656,,1.0,-0.001330567834999,0.7368605719340625
2017-03-30,3461.62,3467.3,3422.37,3436.76,116376922.0,1271850000.000001,65000000.00000003,1011999999.9999998,1.0,1.0,-0.0081987972700072,0.7308150315567425
2017-03-31,3434.82,3456.31,3430.82,3456.05,91577491.0,-127000000.0,65333333.33333334,1021333333.333332,0.0,1.0,0.0054880608209191,0.73491698280115
2017-04-05,3476.42,3504.54,3475.15,3503.89,143399017.0,1834990000.0,64333333.33333337,1016666666.6666656,1.0,0.0,0.0,0.745089992004491
2017-04-06,3507.99,3517.78,3495.72,3514.05,136767004.0,148899999.9999992,65000000.00000003,1025999999.9999992,,1.0,0.0027754819278,0.7472504805811204
2017-04-07,3514.45,3526.81,3506.39,3517.46,140293204.0,647000000.0,65333333.33333334,1021333333.333332,,1.0,0.0009691601136194,0.7479756051919773
2017-04-10,3519.46,3522.8,3502.08,3505.14,141887380.0,945059999.999999,65666666.66666669,1016666666.6666656,,1.0,-0.0034980914900728,0.7453558001463008
2017-04-11,3503.83,3520.13,3466.14,3517.33,165945832.0,-362899999.9999989,66000000.00000003,1011999999.9999998,0.0,1.0,0.0033527806496413,0.747947961145229
2017-04-12,3514.57,3523.1,3498.0,3509.44,181824537.0,-195480000.000002,65333333.33333334,1010666666.6666664,,0.0,0.0,0.7462701801541262
2017-04-18,3474.89,3489.08,3462.63,3462.74,110927823.0,121750000.0,64333333.33333337,1009333333.333333,,0.0,0.0,0.7363395879761154
2017-04-19,3452.99,3459.35,3418.51,3445.88,121349264.0,1225860000.000001,65000000.00000003,1007999999.9999996,1.0,0.0,0.0,0.7327543677593862
2017-04-20,3444.52,3465.61,3440.72,3461.55,114184208.0,1749170000.0,65333333.33333334,1010666666.6666664,,1.0,0.0044240933411998,0.7360865386251126
2017-04-21,3461.39,3475.56,3449.54,3466.79,104419110.0,731000000.0,65666666.66666669,1016666666.6666656,,1.0,0.0015129067592802,0.7372008063555789
2017-04-24,3458.23,3458.23,3403.98,3431.26,114660791.0,466960000.0000007,66000000.00000003,1011999999.9999998,,1.0,-0.0102428198200403,0.7296454757327799
2017-04-25,3427.73,3449.67,3422.65,3440.97,94072148.0,1591389999.999999,66333333.33333334,1010666666.6666664,1.0,1.0,0.0028282311064566,0.7317102733783576
2017-04-26,3440.25,3466.57,3439.15,3445.18,111940029.0,1146260000.000001,66666666.66666669,1016666666.6666656,,1.0,0.0012227881152713,0.7326055151999727
2017-04-27,3435.1,3449.27,3399.54,3446.72,123298425.0,903700000.0000012,67000000.00000011,1025999999.9999992,,1.0,0.0004467443907616,0.7329329908306822
2017-04-28,3439.57,3439.9,3417.24,3439.75,101632351.0,1767000000.0,68333333.33333337,1021333333.333332,1.0,1.0,-0.0020210506158118,0.7314508446319513
2017-05-04,3404.94,3421.4,3391.28,3404.39,103482075.0,1178020000.000001,69666666.66666675,1032333333.3333318,,1.0,-0.0102738989011361,0.7239316639164384
2017-05-05,3393.48,3395.45,3366.56,3382.55,109895333.0,-197000000.0,71000000.00000009,1044999999.9999988,0.0,1.0,-0.0065309690437993,0.7192874640627392
2017-05-08,3369.11,3374.16,3339.57,3358.81,123749287.0,316770000.0000009,68333333.33333337,1038666666.6666648,,0.0,0.0,0.7142392358334892
2017-05-09,3342.6,3358.05,3327.59,3352.53,76771668.0,2285170000.0,69666666.66666675,1032333333.3333318,1.0,0.0,0.0,0.7129038157290373
2017-05-10,3350.65,3369.43,3336.0,3337.7,92082628.0,2282390000.0,71000000.00000009,1044999999.9999988,,1.0,-0.0045395245085599,0.7097502679346068
2017-05-11,3322.95,3359.6,3312.89,3356.65,109252890.0,2367219999.999999,72000000.00000003,1045000000.0,,1.0,0.0056728520509188,0.7137799193644421
2017-05-12,3350.94,3387.27,3349.17,3385.38,93386466.0,289000000.0,73000000.00000006,1045666666.6666664,,1.0,0.0085520679391493,0.7198892536957964
2017-05-15,3391.59,3406.58,3391.59,3399.19,82977611.0,1756910000.0,74000000.00000009,1045000000.0,1.0,1.0,0.0040759689851432,0.72282590204651
2017-05-16,3390.93,3428.85,3373.55,3428.65,105242416.0,3162110000.0,75000000.00000003,1046333333.3333333,,1.0,0.0086597102629233,0.7290904683326812
2017-05-17,3423.19,3433.97,3408.15,3409.97,99736837.0,1554630000.000002,76000000.00000006,1053999999.9999985,,1.0,-0.0054438082222171,0.7251182314614769
2017-05-18,3387.67,3409.93,3383.94,3398.11,85759589.0,1010830000.000002,77000000.00000022,1067999999.9999976,,1.0,-0.0034752120450511,0.7225962438119864
2017-05-19,3395.23,3405.94,3392.38,3403.85,71473525.0,1371000000.0,79666666.66666675,1060999999.999998,1.0,1.0,0.0016877977602149,0.7238168347991766
2017-05-22,3400.59,3424.18,3391.17,3411.24,92539559.0,644729999.9999999,82333333.33333348,1068999999.9999998,,1.0,0.0021693047582092,0.7253882925335555
2017-05-23,3405.03,3434.77,3401.53,3424.19,116911033.0,390110000.0,85000000.00000022,1067999999.9999976,,1.0,0.0037931917924318,0.7281420648827042
2017-05-24,3409.72,3424.17,3383.89,3424.17,83553161.0,1195770000.0,87666666.66666675,1060999999.999998,1.0,1.0,-5.836073914800011e-06,0.7281378119524352
2017-05-25,3414.4,3490.42,3413.22,3485.66,130721631.0,1674490000.0,90333333.33333348,1068999999.9999998,,1.0,0.0179431139682968,0.7412134460643383
2017-05-26,3479.62,3498.31,3473.04,3480.43,103241153.0,44000000.0,93000000.00000004,1070999999.9999998,0.0,1.0,-0.0016192525641417,0.7401013047990064
2017-05-31,3495.07,3515.08,3474.92,3492.88,104829744.0,-1545259999.999999,87666666.66666675,1069999999.9999998,,0.0,0.0,0.7427487538914311
2017-06-01,3485.22,3499.81,3476.43,3497.74,103127724.0,-1606260000.0,82333333.33333348,1068999999.9999998,,0.0,0.0,0.7437822159467873
2017-06-02,3491.59,3498.12,3470.2,3486.51,82668010.0,1730000000.0,77000000.00000022,1067999999.9999976,1.0,0.0,0.0,0.7413941956007689
2017-06-05,3480.17,3484.12,3462.31,3468.75,79738152.0,1887970000.0,79666666.66666675,1069999999.9999998,,1.0,-0.0051993030575199,0.7376175935219366
2017-06-06,3464.38,3492.88,3460.45,3492.88,64089388.0,2125970000.000001,82333333.33333348,1071999999.9999998,,1.0,0.0069372488592045,0.7427487538914311
2017-06-07,3493.88,3537.09,3491.13,3533.87,104419968.0,2381510000.0,85000000.00000022,1073999999.9999998,,1.0,0.0117032225553803,0.7514651344776551
2017-06-08,3531.24,3562.27,3528.18,3560.98,90224905.0,2421160000.0,87666666.66666675,1074666666.6666665,,1.0,0.0076507485708139,0.757229981457224
2017-06-09,3561.24,3590.89,3560.63,3576.17,101188265.0,1467000000.0,90333333.33333348,1075999999.9999998,,1.0,0.0042542416414883,0.7604600819964955
2017-06-12,3570.22,3603.69,3565.9,3574.39,90381167.0,-921500000.0000008,93000000.00000004,1077999999.9999998,0.0,1.0,-0.0006163090864859,0.7600815712025585
2017-06-13,3569.16,3584.41,3559.21,3582.27,75177138.0,600879999.9999989,87666666.66666675,1076999999.9999998,,0.0,0.0,0.7617572257285269
2017-06-14,3571.25,3571.25,3530.27,3535.3,83810783.0,-1264780000.000001,90333333.33333348,1075999999.9999998,0.0,0.0,0.0,0.7517692189918854
2017-06-15,3530.75,3542.28,3508.95,3528.79,82632535.0,2303439999.999999,85000000.00000022,1074999999.9999998,1.0,0.0,0.0,0.7503848901893404
2017-06-16,3522.97,3536.14,3514.39,3518.76,76452707.0,1142000000.0,87666666.66666675,1076999999.9999998,,1.0,-0.00295861074236,0.7482520456594594
2017-06-19,3520.06,3554.91,3520.06,3553.67,79797141.0,2398090000.0,90333333.33333348,1079666666.6666665,,1.0,0.0099088464194607,0.7556755354439209
2017-06-20,3560.79,3563.7,3539.51,3546.49,80509559.0,401719999.9999992,93000000.00000004,1082999999.9999995,,1.0,-0.0020179737664979,0.7541487334773658
2017-06-21,3567.13,3587.99,3545.57,3587.96,87859824.0,1527760000.000001,93333333.33333334,1081333333.3333328,1.0,1.0,0.0116789120412783,0.7629671843900447
2017-06-22,3583.56,3635.53,3581.34,3590.34,135526987.0,1770370000.0,93666666.66666669,1085333333.3333328,,1.0,0.0006625255203414,0.7634732830920504
2017-06-23,3583.44,3623.24,3569.32,3622.88,105129134.0,1647000000.0,94000000.00000006,1089999999.999999,,1.0,0.0090522297390127,0.7703928006396407
2017-06-26,3627.02,3671.94,3627.02,3668.09,134637995.0,229069999.99999905,94666666.66666669,1093999999.9999995,,1.0,0.0124640413039931,0.7800065495126142
2017-06-27,3665.58,3676.53,3648.76,3674.72,97558702.0,2744180000.0,95333333.33333336,1091999999.9999995,1.0,1.0,0.0018053370420862,0.7814163958967728
2017-06-28,3664.16,3672.19,3644.03,3646.17,97920858.0,-314289999.99999905,96000000.00000012,1095999999.9999993,0.0,1.0,-0.0078793024377562,0.7753453379378391
2017-06-29,3649.25,3669.13,3644.73,3668.83,85589498.0,3237630000.0,94666666.66666669,1093999999.9999995,1.0,0.0,0.0,0.7801639079325655
2017-06-30,3654.73,3669.76,3646.23,3666.8,81510028.0,-1073000000.0,95333333.33333336,1100156666.6666653,0.0,1.0,-0.0007921389631998,0.7797322355102666
2017-07-03,3667.23,3667.6,3633.78,3650.85,88820860.0,501020000.0,94000000.00000006,1095999999.9999993,,0.0,0.0,0.7763405236207747
2017-07-04,3646.83,3646.85,3611.69,3619.98,95071413.0,-512910000.0,94666666.66666669,1093999999.9999995,0.0,0.0,0.0,0.7697761257506421
2017-07-05,3611.9,3660.73,3610.46,3659.68,88232425.0,680239999.999999,93666666.66666669,1091999999.9999995,,0.0,0.0,0.7782181923345184
2017-07-06,3654.56,3666.77,3629.56,3660.1,102379245.0,-1008460000.000001,94000000.00000006,1089999999.999999,0.0,0.0,0.0,0.7783075038701665
2017-07-07,3647.64,3657.11,3631.87,3655.93,103735497.0,354000000.0,93333333.33333334,1087666666.666666,,0.0,0.0,0.7774207679090893
2017-07-10,3647.94,3667.85,3641.53,3653.69,120591910.0,1020220000.0000012,93666666.66666669,1085333333.3333328,,0.0,0.0,0.7769444397189663
2017-07-11,3646.88,3701.21,3645.99,3670.81,118760826.0,916600000.000001,94000000.00000006,1082999999.9999995,,0.0,0.0,0.7805849480291921
2017-07-12,3672.63,3691.58,3640.59,3658.82,122287792.0,1684660000.0,94666666.66666669,1081333333.3333328,1.0,0.0,0.0,0.7780353163329534
2017-07-13,3656.35,3690.48,3652.57,3686.92,125669549.0,1442010000.0,95333333.33333336,1085333333.3333328,,1.0,0.0075511640240399,0.7840106833608356
2017-07-14,3682.62,3703.09,3672.74,3703.09,105514005.0,182000000.0,96000000.00000012,1089999999.999999,,1.0,0.004381325889565,0.7874491774832859
2017-07-17,3700.62,3716.47,3621.37,3663.56,178821600.0,1447279999.9999998,97333333.33333336,1087666666.666666,1.0,1.0,-0.010664088064861,0.7790432608066957
2017-07-18,3648.49,3667.54,3622.04,3667.18,124622056.0,2097700000.000001,98666666.66666676,1091999999.9999995,,1.0,0.0009871012576034,0.7798130411853766
2017-07-19,3660.87,3731.05,3658.2,3729.75,182477787.0,1861580000.0,100000000.00000004,1095999999.9999993,,1.0,0.0170447567809848,0.7931183335318034
2017-07-20,3725.14,3750.19,3723.07,3747.88,142410039.0,206969999.999999,100333333.33333334,1104313333.3333316,,1.0,0.0048560415312421,0.7969736148206114
2017-07-21,3738.18,3751.69,3722.07,3728.6,117941226.0,1601000000.0,100666666.66666669,1100156666.6666653,1.0,1.0,-0.0051391082988598,0.7928737900413384
2017-07-24,3724.38,3755.19,3719.85,3743.47,134868722.0,1693180000.000001,101000000.00000004,1108469999.9999976,,1.0,0.003984091920727,0.7960358436963066
2017-07-25,3742.64,3752.16,3713.28,3719.56,121672059.0,1321209999.9999998,101666666.66666669,1114156666.6666656,,1.0,-0.0063807411382664,0.7909514655597706
2017-07-26,3722.88,3738.53,3684.18,3705.39,136325210.0,1888750000.000001,102333333.33333336,1120333333.3333323,,1.0,-0.0038057600199284,0.7879382644642158
2017-07-27,3700.86,3716.69,3672.5,3712.19,145002904.0,2840210000.0,103000000.0,1126999999.999999,,1.0,0.0018333122300526,0.7893842607556606
2017-07-28,3703.49,3725.54,3696.78,3721.89,111411392.0,2405000000.0,103000000.0,1133666666.6666656,,1.0,0.002610380333033,0.7914469319361039
2017-07-31,3722.43,3746.52,3713.66,3737.87,148429039.0,2002060000.0,103000000.0,1138666666.6666665,,1.0,0.0042892033131676,0.7948450232209991
2017-08-01,3738.74,3770.4,3737.1,3770.38,152546539.0,1603840000.0,103000000.00000012,1141999999.9999993,,1.0,0.0086887646444953,0.8017581613731861
2017-08-02,3768.19,3784.35,3759.28,3760.85,172293383.0,371270000.000001,104333333.33333336,1142046666.6666665,,1.0,-0.0025250895303691,0.7997316401000288
2017-08-03,3755.11,3766.35,3718.44,3727.83,146153944.0,2504750000.0,105666666.66666676,1142023333.3333335,1.0,1.0,-0.0087711990905665,0.7927100522259837
2017-08-04,3724.72,3738.73,3707.0,3707.58,157470060.0,2944000000.0,107000000.00000007,1142070000.0,,1.0,-0.0054266650336651,0.7884039603286663
2017-08-07,3701.22,3730.78,3689.96,3726.79,124231530.0,2944530000.0,108000000.00000004,1144863333.3333335,,1.0,0.0051760509314768,0.792488899851998
2017-08-08,3724.33,3737.33,3718.81,3732.21,137241928.0,1916449999.999999,109000000.00000006,1146840000.0000005,,1.0,0.0014528752652129,0.7936414439548849
2017-08-09,3728.03,3739.0,3713.57,3731.04,124679989.0,1317620000.000001,110000000.00000028,1148000000.0,,1.0,-0.0003131730540217,0.793392647534151
2017-08-10,3724.96,3746.86,3688.18,3715.92,130085128.0,-189020000.000001,113333333.33333343,1148666666.6666665,0.0,1.0,-0.0041680889520111,0.7901774322508208
2017-08-11,3687.93,3700.49,3645.09,3647.35,150387421.0,-823000000.0,109000000.00000006,1148333333.3333333,,0.0,0.0,0.7755962608237075
2017-08-14,3651.38,3698.37,3651.38,3694.68,115308451.0,326260000.0,107000000.00000007,1148000000.0,,0.0,0.0,0.7856608203051901
2017-08-15,3695.78,3719.29,3692.28,3706.06,106444857.0,14760000.00000003,108000000.00000004,1147420000.0,0.0,0.0,0.0,0.7880807376282258
